"Consumer.Discretionary" "Consumer.Staples" "Energy" "Financials" "Health.Care" "Industrials" "Information.Technology" "Materials" "Telecommunication.Services" "Undefined" "Utilities"
"2009-09-11" -4.2165279139667e-06 -4.90348736301816e-06 -7.91334904455102e-07 2.9289196858201e-06 -1.10144522062583e-07 1.24746171574295e-05 6.53558353869281e-07 2.64403515417163e-05 -1.64451021708991e-07 0 9.40887857914643e-06
"2009-09-18" 1.24762369967698e-05 -5.0083309447773e-08 -2.0936749608997e-06 3.2752561337034e-06 1.31450023761043e-08 9.32009791417751e-06 -3.7089172614382e-07 1.3568116992772e-05 1.29857114582542e-08 0 -2.14617918587433e-06
"2009-09-25" -7.31998282704378e-06 6.80606700442715e-06 -1.44301278361446e-06 1.73803923827593e-06 1.02842665703495e-08 -1.83418104177862e-05 -2.51948346449366e-07 2.20894248370875e-05 -3.99073813210625e-07 0 1.29907490126172e-06
"2009-10-02" 5.77057976387571e-06 -7.74416295071522e-06 8.36932678049441e-07 2.06746548338349e-06 2.96584340409237e-08 6.25917064572063e-06 2.5997586371353e-07 -1.21143042070789e-05 -1.14945065276655e-07 0 -2.93865586596327e-06
"2009-10-09" 9.71587378452584e-06 -7.42256139120776e-06 -8.45523337559088e-07 4.12421702878879e-06 5.7040431564589e-07 6.06492659725118e-06 5.48504472984706e-07 -6.66668684766142e-06 6.67242997219659e-08 0 -8.41258290258346e-06
"2009-10-16" 8.83090391143927e-06 -5.39132473331283e-06 9.29921671352827e-08 4.03222042210348e-05 2.91401389613547e-07 4.63301731640098e-06 -1.70949202412013e-06 -2.28282348303053e-05 -9.72157628058642e-07 0 1.56502970585287e-06
"2009-10-23" 4.46808055361815e-06 1.14478331993399e-05 -5.76974323816173e-08 1.0399361226686e-05 -2.99171061826462e-08 -7.47645234116767e-06 3.03477621651832e-07 8.20450068910033e-06 -1.17098009928087e-07 0 1.08959508939105e-05
"2009-10-30" -7.20202286471253e-06 -1.94122715718309e-06 5.28279016779279e-07 -1.18366307739494e-05 -3.85368583340876e-07 -6.74322842432836e-07 -1.25020471097075e-07 4.07739273789013e-07 -3.15197362927636e-07 0 -2.69366772394111e-06
"2009-11-06" -6.24355450277975e-06 3.25082870572089e-06 -1.63222094897294e-07 -1.85282149496244e-05 2.46290249548003e-07 2.66332318224713e-08 -2.0734126997634e-07 6.84848068771264e-06 -2.47086419790924e-07 -3.32279625186408e-07 -2.68736272935653e-06
"2009-11-13" -1.85089109244787e-06 5.48844198654815e-06 9.41991412736622e-09 2.00110553905729e-05 -1.41875104881824e-08 1.8657810951703e-06 2.53248185189946e-07 -3.56801954162042e-06 -1.57871390756342e-07 -2.11172048157089e-07 1.20174891464473e-05
"2009-11-20" -8.20825187806323e-07 -1.22119583820825e-06 -1.73826605727152e-08 5.83568088896244e-06 3.56689914136717e-08 3.39779537984797e-06 3.76596453304795e-07 4.2559873871939e-06 -3.80433807775729e-07 -1.30940137792685e-07 -3.28439968186947e-05
"2009-11-27" -9.515066210446e-06 6.74503275115788e-06 -3.9194587361802e-07 4.07673493410296e-06 9.73944665724828e-07 9.93151910992676e-06 -5.04843191124043e-07 -1.887772651614e-05 -1.19800251934437e-07 -4.60816065710722e-08 -3.1900087409374e-05
"2009-12-04" 7.17296575855334e-06 2.57173814008087e-06 -2.20547793772041e-07 3.72155754256066e-05 1.40023837379261e-06 8.28983858896457e-06 7.72645345562244e-07 -5.11607489739458e-06 -4.93385727901942e-08 -3.6605730590002e-08 2.02662895956292e-05
"2009-12-11" 9.14278307828544e-06 -2.29676233974766e-06 3.10291028821236e-07 4.99935174287494e-06 1.09200819666676e-06 1.61828185843952e-05 3.49737618403634e-07 -5.8292953994415e-06 -2.03008883820863e-07 0 1.51814592785126e-05
"2009-12-18" 5.50584807082365e-06 1.29452292886193e-07 4.55023583884776e-07 4.85240966249771e-06 -5.29055806046952e-07 -1.92845779752844e-06 4.44607575108111e-08 9.67264831909083e-07 3.28022459179655e-07 0 -2.17589373484546e-06
"2009-12-25" -3.37604029626743e-06 9.04750767080673e-07 -3.68207835041918e-07 7.44970007598243e-07 -1.25960874535884e-07 4.53689135890621e-06 -5.89005575158022e-08 5.37859196696106e-07 7.55357253087104e-08 0 -4.55490793185076e-06
"2010-01-01" -7.22849319566681e-06 9.31429159331267e-06 -3.47651942604691e-07 -8.60850419353866e-06 -2.13135000471973e-07 3.27375259838813e-06 1.13906205095384e-07 -4.72892654797301e-06 3.624087693028e-07 0 -9.30090629290462e-06
"2010-01-08" -9.77061978242226e-06 6.25329967766196e-06 -7.81466190167997e-07 3.44482707085542e-06 -1.13696104922824e-07 -7.59973524988388e-06 7.40939998332725e-07 1.20756237408642e-05 -3.90468484553783e-06 0 2.23438703815104e-05
"2010-01-15" 6.09713704541695e-06 -6.88160533548321e-06 -3.04019024913106e-07 1.79882740087995e-05 -1.75637088889963e-07 -3.35093631243749e-06 5.70212731441282e-07 8.77195073239623e-06 1.13419544449624e-07 0 2.67744843711377e-05
"2010-01-22" 7.01159497320296e-06 8.69688012991656e-06 1.10076220107927e-06 -9.79964412296498e-06 -1.63098714815652e-07 2.17740641742906e-06 8.35212717265257e-08 6.37186498405288e-07 9.71449364976026e-08 0 -2.01143739329522e-05
"2010-01-29" 2.85959328937452e-06 -3.4471846414161e-06 2.75585998449305e-06 1.1719067679639e-05 -1.01654508448462e-07 -4.08440941577248e-06 7.04536880636026e-07 -9.1760823869471e-06 7.75881704088821e-08 0 3.2097000879806e-06
"2010-02-05" -1.70114713719803e-06 8.02999865938525e-06 -5.66575025495445e-07 7.71490728980361e-07 8.16426041361483e-08 4.93404236929536e-06 3.0492961125778e-07 6.27252387678203e-06 -1.63031863940021e-07 0 5.9737604850686e-06
"2010-02-12" 4.84330906189041e-06 5.46122392295638e-06 -8.10658023966557e-07 5.97657297961991e-06 -2.60435201474778e-07 4.47782568584298e-06 -1.69132885638775e-07 9.84117294374023e-06 -2.30510082174981e-07 0 -1.36371203317166e-06
"2010-02-19" 1.9064991326506e-07 2.36390690500325e-06 2.47749600951611e-06 1.60854036051623e-06 7.62691859818345e-07 3.93452150219347e-06 -1.91440987002883e-07 3.73630938858721e-05 2.88405940516107e-07 0 1.26545594590552e-05
"2010-02-26" 3.11826493088564e-06 8.705025027548e-06 -8.92875308970026e-07 8.06278319623374e-06 -1.53411125733352e-07 -4.07675671315535e-06 1.53081317028645e-06 -1.47681080119141e-06 -1.28859707625473e-07 0 -8.97112729989334e-07
"2010-03-05" -1.03963008033388e-06 -7.33547804516813e-06 2.30304801339927e-07 2.79142416014839e-06 2.39853182636063e-07 2.34121135920586e-06 6.12655926252522e-07 -1.66730502749704e-06 1.26314984270931e-07 0 -5.27957467322725e-06
"2010-03-12" -1.01144155895699e-06 -6.29246171148904e-06 6.22470152102867e-07 5.99682034330963e-06 9.1332542068946e-08 5.4248916405356e-06 -1.45049942613378e-06 4.97648362292408e-06 4.82619490285063e-07 0 9.67870924244999e-06
"2010-03-19" 9.55289032450988e-06 9.41916439410447e-06 1.05639915544645e-07 -5.55359752574704e-06 -1.84647761064814e-08 -2.51552057030393e-06 1.10445793641911e-07 -1.79548697514401e-05 -2.25113611822703e-08 0 1.22217378322346e-05
"2010-03-26" -7.24022081581264e-07 -2.27433874149386e-06 1.74859591254302e-10 -6.12043940965821e-07 -1.71190186955083e-07 2.37230087894392e-06 -1.33666491336509e-08 2.14756421652946e-06 -1.87789320034784e-09 0 -3.12666545814016e-06
"2010-04-02" -4.77088065230796e-06 3.83523667114485e-06 -1.6903637411715e-06 1.9039817823308e-05 -1.46606662399751e-08 4.34074791353275e-06 -8.8200506826763e-07 1.62407604507518e-05 1.40834887344936e-07 0 -1.94664574904387e-06
"2010-04-09" 9.14110442256985e-07 -6.3401447764981e-06 3.04491122868527e-07 2.27883461912456e-06 1.63660070838968e-08 5.65329815552017e-07 9.27427237478017e-08 1.05906001920258e-05 -1.44277455195979e-06 0 8.160006868876e-07
"2010-04-16" 4.41520630520083e-07 -3.79526773982002e-06 9.13434575500648e-07 3.52736400793549e-06 -1.10965272723788e-08 5.39855483047873e-06 1.26708864644606e-08 -2.0359856743458e-07 -4.01248212989898e-06 0 -1.56861000977258e-06
"2010-04-23" -3.26861668165663e-06 -4.01255071368986e-06 9.73959468592712e-07 -5.47766599908794e-06 -1.5826981378355e-07 -1.21633829917079e-06 8.53078152073547e-08 -1.26862177056371e-05 -1.63050148421967e-06 0 -2.10671443926626e-07
"2010-04-30" 1.80560431021137e-05 8.42617128192745e-06 -6.37689552609522e-07 1.70282874201573e-05 4.34430346445841e-08 1.04052144219954e-05 4.66701275851773e-07 1.43438272919788e-05 2.76096471115037e-06 -1.29735320505963e-08 1.76577361353909e-06
"2010-05-07" -2.77403457858976e-06 -4.79234835317223e-06 2.00513961790805e-07 7.33795826620784e-06 -2.34395031878302e-07 1.04526523281634e-05 7.2320936106356e-07 4.46450849070337e-06 -4.32870673156936e-06 0 -1.74982604229848e-06
"2010-05-14" -2.01879816129837e-06 9.99013731700215e-06 -7.97111577727474e-07 6.88120287305079e-06 4.80133063824565e-07 1.65580012538421e-05 -8.01274732858419e-07 2.27876932512664e-05 7.91755922033636e-07 0 2.66387837036737e-05
"2010-05-21" 3.69330282976994e-06 -1.06364338891743e-06 -6.07969885051185e-08 2.31385327853696e-05 1.16433342056245e-07 7.13456146240497e-06 -9.51191240881331e-08 5.52076215454669e-07 7.60938720213531e-07 0 -4.68098831988773e-06
"2010-05-28" 1.3374850040832e-05 -6.62828874994005e-07 1.3914937281992e-06 3.93308627326212e-06 2.03895402222739e-07 7.8948026674833e-06 -3.14701587420832e-08 3.6417821360599e-06 -2.51331107706678e-07 0 4.16878021752228e-06
"2010-06-04" 7.20022281499513e-07 -2.70889393616639e-06 -9.20616401866414e-07 -1.98650365183814e-06 5.63445805557737e-07 2.20552051831431e-06 1.71022399677239e-08 -8.21345690417166e-06 1.96573267873341e-07 0 -3.20861930083957e-06
"2010-06-11" -3.65402404388272e-06 1.61474639732321e-06 -1.00706038135196e-06 1.1510267946182e-05 7.6454216052667e-08 2.58613857190366e-06 -4.34146128221304e-08 6.83860993386013e-06 -1.91210537311951e-07 0 2.79974628099608e-06
"2010-06-18" -4.01721500428036e-06 6.16207847509975e-08 9.06436650388249e-07 1.40674684567235e-05 5.80756442089592e-08 -3.26683618363341e-06 4.99457209285707e-07 -9.70080007777766e-06 3.591972474396e-07 0 1.20049773627504e-06
"2010-06-25" 3.49237341956213e-06 -1.24178926205345e-07 -6.50516437774114e-07 1.42344019587272e-05 2.41134705002056e-08 1.17772336641568e-05 1.08068400501191e-06 -6.4879805570872e-06 1.92461951598038e-07 0 -3.28739293834605e-06
"2010-07-02" 3.00185726321722e-06 1.08184964324512e-06 6.6782183361343e-07 1.92670519717204e-05 -4.61994781636966e-08 5.42255183334031e-06 1.16362789212461e-06 1.21145737292302e-05 2.30409586721478e-06 0 -4.70966028172574e-07
"2010-07-09" 9.50234209808644e-09 1.49355562422533e-06 -6.26363466188342e-07 8.1345254322174e-06 -1.24389031365645e-08 1.2909480723121e-05 -1.50289202158118e-07 1.61720801426358e-05 -3.9572961066451e-07 0 2.29720937168666e-06
"2010-07-16" -7.85921012720118e-06 -1.11861401699834e-06 -3.91627851202365e-07 4.90024064520931e-06 -2.54919825315445e-09 -3.39990603192146e-06 5.0226379808108e-07 5.49302425489666e-08 3.99175323797218e-07 0 -1.97664996896284e-06
"2010-07-23" 2.50907946305605e-05 -3.23316670178235e-08 -1.06340302841566e-09 -2.60296819131562e-06 -1.30361959986185e-08 2.51955700522255e-06 -5.83479268118514e-07 1.39614389497184e-06 1.51294576331898e-06 0 9.62175707680164e-06
"2010-07-30" -2.92951102438682e-06 -2.32205421202158e-06 1.02074518367028e-06 1.72078958592521e-05 -1.58029394957384e-07 5.94977363054342e-06 4.11186074304291e-07 8.3343854898206e-06 3.72632696333743e-06 0 -7.56051699381618e-06
"2010-08-06" 3.03173995394391e-06 8.41296435569982e-06 -1.41430535354283e-06 1.21532024265298e-05 8.95925641291966e-07 8.61610913833679e-06 2.75408620570308e-08 -7.79074191512089e-06 2.13286141016021e-07 0 -9.2910068941171e-06
"2010-08-13" 4.55635136388703e-06 7.37332261891589e-07 -2.51831063986371e-07 -5.45951397414382e-06 8.15759365701995e-07 -8.89764248517282e-08 2.04228919880451e-07 -8.6734068048157e-06 -1.18108367473688e-07 0 9.61495050192372e-08
"2010-08-20" 1.03015911540519e-05 -6.98935822314818e-07 2.99486497266106e-07 -3.11204427814682e-06 -2.52193929820812e-07 4.17642213650634e-06 -7.24866861475962e-07 9.79869851070157e-06 -3.91708583789133e-07 0 -1.0552397623552e-05
"2010-08-27" 4.92360013332457e-06 -1.61367702385937e-06 1.68948584644106e-06 4.26529360348235e-06 -4.47145927643958e-07 -3.49229686554913e-06 4.09488336100857e-07 3.19967684291224e-06 -1.15223634144384e-07 0 4.26140529132368e-06
"2010-09-03" 9.20978482140166e-06 -3.36613311706107e-07 -1.13288120582152e-06 1.55167311434721e-05 -3.054308452912e-07 2.69057073937965e-05 -3.52030357995822e-07 3.63764926166789e-06 -9.48238291787584e-08 0 -3.99858737369517e-06
"2010-09-10" 1.36112603067745e-06 5.49323996251734e-06 -6.74407400638729e-08 1.5619303544321e-06 5.66527048219594e-07 6.47024551057712e-06 -3.35731662365049e-07 -8.01889465382676e-06 -7.23698274498148e-08 0 7.63505933995502e-08
"2010-09-17" 4.85828130642023e-06 -1.75583925286519e-06 -2.38946485950779e-07 -1.22598543224193e-05 -1.98430325512632e-09 6.38680436633293e-06 8.82312491403589e-08 -1.44236754378788e-05 2.74586322581148e-07 0 5.52758182867689e-07
"2010-09-24" -5.0480504273637e-06 -3.6039253796584e-06 -5.21161545264463e-07 1.07788243951581e-05 -7.14085757284527e-10 -1.01712462871614e-06 -6.59424260032551e-08 3.66256101497509e-06 2.16004346785549e-06 0 1.35894549810182e-06
"2010-10-01" 1.86318776031034e-05 -3.98648664694896e-06 -1.88835326963878e-07 -2.25304649870713e-07 -5.42357641144855e-07 -6.92859607672556e-06 -8.78609293009964e-07 -1.55909746797624e-05 -3.18258530467423e-06 0 -1.05955321735472e-05
"2010-10-08" 2.87569838817438e-05 -3.50427950930901e-07 2.64108413162502e-08 9.80440551986187e-06 4.36792880817654e-08 2.35186127623055e-06 -3.80645644175502e-07 -7.93592947895802e-06 4.26818907397193e-06 0 3.18325955812961e-05
"2010-10-15" 8.95205613471928e-06 -2.53185830111341e-06 7.05609955588464e-07 1.00385605355339e-05 5.8455512290459e-09 -9.15624411943785e-07 -2.71859454664158e-07 5.70578688191661e-06 -6.91200556216697e-06 0 -2.02962765534563e-06
"2010-10-22" 4.58067524900609e-06 -5.52604303043602e-06 -7.21507383173059e-07 3.13120716538612e-06 1.55590370602088e-07 2.97628166752376e-07 -6.96835139722438e-07 4.52169277117194e-07 5.36061400970362e-06 0 5.49156225375708e-06
"2010-10-29" -2.25723901351786e-06 5.68039080769023e-06 2.31054363839515e-07 -1.75787363502764e-05 7.41609072252026e-08 6.87862133282587e-06 -3.37692388962051e-07 1.59544642000165e-05 -9.73542459726606e-07 0 5.99665240009375e-06
"2010-11-05" -2.17093985723712e-06 -2.82712655559728e-06 -9.63135994900313e-07 2.11813548963031e-05 3.85954071200306e-08 7.99109019066818e-06 -5.2038003122414e-07 8.21105430428169e-06 1.12751162389146e-07 0 -2.37950194502492e-06
"2010-11-12" -4.32301464750359e-06 -3.93692900222967e-06 -9.34156275292434e-07 -3.49276048403865e-06 -3.31506856677673e-07 -8.69649396199804e-07 -1.15404937392017e-06 -4.7812657263381e-06 1.46546825858834e-07 0 4.18732265091421e-06
"2010-11-19" 2.80100203384027e-06 5.25025633105805e-06 -3.69614359000556e-06 -3.88355758070444e-06 -1.93120312288015e-07 6.04261873625312e-06 -2.62998300366942e-07 -1.81677557184152e-06 1.22233446924526e-07 0 2.82737047028392e-06
"2010-11-26" -6.69434758644035e-06 -3.69904081351194e-06 -1.53829999752485e-07 1.03209544267289e-05 1.13894160484481e-07 2.14886523183009e-06 -2.01581668249024e-07 -1.58363797253967e-06 -3.77102833674859e-07 0 7.43196529229351e-06
"2010-12-03" -6.35291641628851e-06 -8.03700638390114e-07 -1.64041306096271e-06 -8.16102853228363e-08 -5.8528079860292e-07 3.52758650522512e-06 -2.27091647182799e-07 -1.56901964018717e-05 2.01182918653387e-07 0 5.9699884694368e-06
"2010-12-10" -1.45903710116458e-06 -1.60492001408931e-06 -1.0202478816719e-07 3.76005504951671e-05 2.5705867504679e-08 1.48843319968004e-05 -7.14942871480655e-08 9.08153258343818e-06 4.30863985917838e-07 0 4.44750268876329e-06
"2010-12-17" -1.926258564411e-07 2.75784132107955e-07 -6.08712174956587e-07 1.4992460395195e-05 -2.96950721662328e-07 3.01117835141042e-06 -3.5390733598153e-08 3.22106646574133e-06 1.60421511682721e-06 0 -1.82541157871302e-06
"2010-12-24" 1.045720492565e-05 1.86397435017587e-06 2.08033590303512e-08 6.23878122025209e-06 1.18926075854902e-07 5.17271107910348e-06 1.12475003603125e-07 4.57748612992963e-07 2.23353438156605e-06 0 2.7936628761455e-06
"2010-12-31" 4.44032458955314e-07 3.51075544010467e-07 3.15325356861177e-06 -4.10456458392725e-06 9.14971305086068e-08 -4.59263671860183e-06 -7.37405658327463e-08 8.47497239537793e-07 6.21393806116333e-07 0 1.67414530875811e-06
"2011-01-07" -5.40141617831994e-06 -4.63739751636606e-10 4.28863353876802e-07 1.85576960135551e-05 6.30249200386107e-09 2.12301486636306e-05 1.00870456238386e-07 2.95882893271929e-06 -2.15330109437547e-07 0 3.84260337873369e-06
"2011-01-14" -3.07919950175825e-06 1.27880200066194e-06 5.80779129264343e-07 8.91258847080562e-06 3.52879637759316e-07 3.81142641706965e-06 -8.92260402179116e-08 -6.26033569976665e-06 7.20400341038534e-07 0 3.45619510310799e-06
"2011-01-21" 8.60461900587989e-06 3.16204326215304e-06 -2.45345362111782e-06 3.9094426036597e-07 -6.80157998810662e-07 4.85370217246719e-06 3.1467621435625e-07 -5.25926032865397e-06 -1.31082317064767e-06 0 -7.16895362261397e-07
"2011-01-28" -9.88006212083195e-07 4.21130109888757e-06 3.95622886539514e-06 1.7439187355926e-05 2.59092665873132e-07 1.41852057246051e-05 1.86608328227389e-08 -1.14591214084952e-05 -6.13701163600585e-07 0 -6.92471237088236e-06
"2011-02-04" 1.63939869238014e-06 1.87393192860304e-06 1.13591898718211e-06 2.1294886907845e-05 -5.36448552525982e-07 1.05129625664514e-05 1.03416728252395e-06 1.01597459454909e-06 -2.03082938455588e-07 0 9.63079451158265e-07
"2011-02-11" 4.70606632140696e-06 4.84235876722502e-06 8.92648992131117e-07 8.59537063492358e-08 4.52128813088393e-08 1.02379159519761e-05 -4.01774964765284e-07 1.38766689911972e-05 -4.62361334298693e-07 0 -1.34105815220728e-06
"2011-02-18" 9.83440436976328e-06 1.71137794966065e-06 1.85883901272662e-06 2.92771594798968e-06 -1.49614782871132e-07 -2.0299932013948e-06 2.9114916734389e-07 1.47139706926148e-05 -1.29415530820127e-06 0 -1.03449532885686e-06
"2011-02-25" 6.26300861990817e-06 1.26257491621724e-06 1.07643059455135e-07 -3.69751344161907e-06 2.09093616530546e-09 -7.91213385671549e-06 -6.81206383023622e-07 -3.55367036763267e-06 -8.0468895033964e-07 0 4.33210261657088e-06
"2011-03-04" 1.33159592818422e-05 2.98971790414028e-06 -9.65709581378893e-07 8.91163500637841e-06 1.35496408600632e-07 -1.28975683927606e-06 -1.16891573590422e-07 2.65311792478435e-06 5.31653548593672e-08 0 4.34394591348214e-06
"2011-03-11" -8.5386829613994e-06 -3.91335873431016e-06 8.57036418866233e-07 1.40103943245416e-05 3.13288503559464e-07 4.27035480500149e-06 -2.39672538855029e-07 3.15204926871061e-06 2.27540779539148e-07 0 3.22925141996946e-06
"2011-03-18" 1.40764570462445e-05 3.177121218726e-06 -3.22265561313428e-06 2.67608311661335e-06 -3.21644688267206e-07 -5.29958417566346e-06 -1.29421004630454e-07 -7.7054516072648e-06 2.87710547687335e-06 0 -3.8533782832474e-06
"2011-03-25" 6.22399061275758e-06 -2.8332591227498e-06 1.19566063869147e-06 4.92625181622713e-06 -2.13322810182878e-07 5.93024900321665e-06 4.51900947262747e-08 7.38349381948155e-06 3.05198646949243e-06 0 2.53540510533997e-06
"2011-04-01" -1.80160572686782e-06 -2.6290990854104e-06 1.37013104117972e-07 -1.07229973512854e-05 -4.15498174490571e-07 -8.64509646055295e-06 -3.14549024142551e-07 -4.53137168124291e-06 -1.28379353852386e-06 0 -4.72544340711405e-07
"2011-04-08" 2.13248743627063e-06 8.89443140698753e-08 1.05957432899309e-07 7.96209425094533e-06 3.31627562983733e-07 7.75843491920847e-06 2.18002022076723e-07 3.9886938123608e-07 4.95993584499573e-07 0 -1.44113876743065e-06
"2011-04-15" 2.16302186338803e-06 -4.24974304157603e-06 6.58857988550027e-07 2.21497762835409e-05 -3.11800388871857e-07 -1.71495047852709e-06 4.68389914879637e-08 -1.68398819599887e-08 -7.86253443478745e-07 0 -3.37608205650053e-06
"2011-04-22" -2.66314429153847e-06 -6.01374974359252e-06 1.23048737133363e-06 -7.7350861504545e-06 1.72770847108992e-07 -1.06594916345938e-05 6.60533256630155e-08 -4.16977008898163e-06 -1.51849243758278e-06 0 6.55509810600329e-06
"2011-04-29" 1.47615229990788e-05 8.23645241628666e-07 -7.96619625304983e-07 1.03805724703906e-05 7.28971145498439e-07 -3.28964659680012e-06 -3.70487975132854e-08 2.54851161205549e-06 -3.18810198419715e-07 0 7.96375273809385e-06
"2011-05-06" 1.38482803167453e-05 1.09784721078212e-05 4.57960647094009e-07 7.14998170357217e-06 3.24409306910839e-07 -3.85579523940858e-07 -3.31996526972004e-08 -3.00317810060744e-06 -1.81881531579831e-07 0 7.31927268741715e-07
"2011-05-13" 1.41717330537021e-05 3.78153845723241e-06 -1.37017100403076e-06 -4.62261320540106e-07 -1.4335795579946e-08 2.24850613182527e-06 2.49485733849765e-07 -2.99836543555089e-07 2.33706901359797e-07 0 -1.75863001971594e-06
"2011-05-20" -1.61826006605517e-05 -3.93418943863633e-07 1.21040010412511e-06 1.03848620056214e-05 3.19492147303423e-08 -2.09514658284367e-05 -1.04291649925912e-06 3.92341475649798e-06 -1.53206782876913e-07 0 -1.43531049722775e-06
"2011-05-27" 2.33779359889489e-06 7.35461403223793e-08 6.27757055471503e-07 4.85257041080119e-06 1.10000452035616e-07 -1.00550093606311e-06 -2.70746440336051e-07 9.55249490523832e-07 -2.19449521133838e-07 0 1.71230801193954e-06
"2011-06-03" -2.75924142237682e-06 2.2995131883436e-06 -7.51084574932344e-07 1.92978774982899e-06 1.07663329593929e-06 9.23749403137751e-06 -3.10857935751159e-09 2.26393276813231e-06 -1.01952620316234e-07 0 -5.17694157839345e-07
"2011-06-10" 2.1529165655369e-06 -8.23639096172533e-07 1.44070894777302e-06 -1.43871504872944e-06 6.43130594979458e-07 9.67455190003425e-06 -6.75014472113301e-08 4.81245107245338e-06 6.67701553958384e-08 0 1.82220396853094e-06
"2011-06-17" 6.83129480823372e-07 -1.41481229130357e-06 1.16509861025135e-06 -3.08987799256853e-06 -6.26628439900733e-09 -6.33159683691514e-06 3.36804835786248e-07 2.21151901239611e-06 1.37521319092235e-07 0 2.79590493064108e-06
"2011-06-24" -1.91428157713054e-06 2.68206331499413e-06 1.08692262624109e-06 3.79757825937816e-06 9.94276228967596e-07 1.97232392844058e-07 1.55437893106652e-07 -1.32057782591536e-05 1.7289462353867e-07 0 2.24063125503767e-06
"2011-07-01" 1.21343866990339e-06 -2.69662532822666e-06 -3.71467180391472e-06 -2.277188518586e-06 1.47671258314213e-07 4.73586447073195e-06 -9.35124370628597e-08 8.10310602462394e-06 -3.09307891242288e-08 0 -1.98348976075289e-06
"2011-07-08" 2.16948137990036e-05 -2.49442551597338e-06 8.18936402591458e-07 1.42843129076901e-05 6.17745331817849e-07 2.87655679669932e-06 1.47684246625956e-07 4.94687478455607e-06 -1.0543705317001e-07 0 6.43323108192066e-06
"2011-07-15" 2.08678977801834e-05 4.34288603079354e-06 7.84111499840112e-07 7.27588295031514e-06 -4.20487853055775e-07 -4.19793417807309e-07 -2.02225533156853e-07 3.96097405782077e-06 4.47809041923005e-08 0 -5.8259225086209e-07
"2011-07-22" -1.49457468330421e-05 -5.67878921453174e-06 -1.69076201927351e-06 1.10920632093907e-07 -2.27702904283585e-07 -2.02400795878786e-05 -2.53046505274845e-06 -1.23680139397317e-05 -1.79507448605317e-06 0 3.34877721995059e-07
"2011-07-29" 4.59589752175601e-05 -3.36401875110294e-05 2.30446937422404e-06 -1.92546257213007e-06 -1.95296537479954e-07 -1.76322348197711e-06 8.50482259785948e-07 -2.8781793733146e-05 6.29083098605217e-07 0 6.8636224560901e-06
"2011-08-05" 2.45164933120573e-05 -1.36527205217079e-06 4.53285265492011e-07 6.72445501072669e-06 7.44852574866088e-07 3.46145569847018e-05 -1.65010407422947e-07 3.89451438183715e-05 -2.51776231659537e-07 0 3.9138047403666e-06
"2011-08-12" -1.00509989309416e-05 -7.91857163738588e-06 -2.32176051615449e-06 -1.11225275055146e-06 -1.054852581311e-06 -8.29542514768189e-06 1.79945793023824e-07 -1.23279267901484e-06 -6.15509988417792e-07 0 1.07478701567613e-06
"2011-08-19" 1.70326357345215e-05 1.72889750265129e-05 -5.72367836615485e-07 1.97627018894656e-06 -4.39941397756974e-07 -1.9390013100146e-07 9.27592916954746e-08 -3.77023312714999e-06 6.23763851226494e-06 0 2.12574360408562e-06
"2011-08-26" 5.41784901569447e-06 3.10901715792989e-06 1.46075065682772e-06 2.03622397863624e-05 1.41662017784115e-07 -3.84235563712514e-06 -1.61407376074464e-07 1.11975454308863e-05 2.71079054507754e-08 0 5.87417905126011e-06
"2011-09-02" 1.67048445567314e-05 -2.444000056879e-06 3.82125600453981e-06 1.59687442939887e-05 4.26863072668921e-07 1.79516635000396e-05 2.34108290008956e-09 -4.05891694416843e-06 -5.49667088568987e-08 0 -9.21012187754726e-07
"2011-09-09" -4.64633433079471e-05 -1.02407627811043e-05 3.15282570037862e-06 -5.35303515796105e-07 2.4376721090585e-08 3.97992629764135e-06 -2.31105128817956e-08 3.10679874020927e-06 -3.94605854523509e-06 0 6.91477735038239e-06
"2011-09-16" -9.39651895135046e-06 -1.41288957885756e-05 -3.50416534039246e-06 3.08443758849359e-06 -1.98987396443387e-08 -1.65708285984499e-05 -1.7762289238603e-07 -3.00578757850369e-06 -1.84945535316597e-05 0 1.06947844610965e-06
"2011-09-23" 1.43282027982701e-06 -6.35668240479376e-06 -3.25723747223981e-07 2.16277700179683e-05 5.31070048431325e-07 1.59047794641442e-05 1.18899445265639e-06 -8.66700021584684e-06 -2.53916776184124e-06 0 -1.39982520919775e-06
"2011-09-30" 1.55372689722922e-06 1.29015541315407e-06 -7.73848001632529e-08 -8.11740215718494e-06 5.08817318129158e-08 2.29854320583351e-06 -4.54798673788363e-07 2.66269354175519e-06 1.11102163578505e-07 0 -2.45672819652674e-07
"2011-10-07" 9.73204552194624e-06 -6.238356776042e-06 2.06980917501e-07 -5.42686376592279e-08 -2.96588641007908e-08 1.18206262698168e-05 -1.88701679790676e-07 5.28304419691639e-06 -1.48384980141979e-07 0 1.55742235565974e-06
"2011-10-14" 5.66025693541957e-06 1.24082482125473e-06 1.24568698233768e-06 -5.25390450588764e-06 -1.73659691935492e-07 1.75089723918251e-06 8.96233600179644e-07 1.18896891303424e-05 -5.62458917677456e-07 0 1.94810452743915e-06
